basin,cyclone_id,lon,lat,timestamp,wind_kt,size_nmi,pressure_hpa,h5_index,datetime
ATLN,200313L,-70.9,26.8,2003091612,95.0,0.0,959.0,323,2003-09-16 12:00:00
ATLN,200313L,-71.1,27.1,2003091615,95.0,0.0,959.0,324,2003-09-16 15:00:00
ATLN,200313L,-71.2,27.4,2003091618,95.0,0.0,959.0,325,2003-09-16 18:00:00
ATLN,200313L,-71.3,27.8,2003091621,95.0,0.0,958.0,326,2003-09-16 21:00:00
ATLN,200313L,-72.5,29.7,2003091712,90.0,0.0,957.0,327,2003-09-17 12:00:00
ATLN,200313L,-72.8,30.1,2003091715,90.0,0.0,956.0,328,2003-09-17 15:00:00
ATLN,200313L,-73.0,30.6,2003091718,90.0,0.0,955.0,329,2003-09-17 18:00:00
ATLN,200313L,-73.3,31.1,2003091721,90.0,0.0,954.0,330,2003-09-17 21:00:00
ATLN,200313L,-75.2,33.7,2003091812,90.0,0.0,956.0,331,2003-09-18 12:00:00
ATLN,200313L,-75.8,34.4,2003091815,88.0,0.0,957.0,332,2003-09-18 15:00:00
ATLN,200313L,-76.4,35.1,2003091818,85.0,0.0,958.0,333,2003-09-18 18:00:00
ATLN,200313L,-77.1,35.9,2003091821,75.0,0.0,964.0,334,2003-09-18 21:00:00
ATLN,200313L,-80.3,40.9,2003091912,35.0,0.0,997.0,335,2003-09-19 12:00:00
ATLN,200313L,-80.6,42.4,2003091915,33.0,0.0,999.0,336,2003-09-19 15:00:00
ATLN,200313L,-80.9,43.9,2003091918,30.0,0.0,1000.0,337,2003-09-19 18:00:00
ATLN,200313L,-81.0,46.0,2003091921,28.0,0.0,1000.0,338,2003-09-19 21:00:00
WPAC,200313W,125.4,20.8,2003081900,25.0,0.0,1002.0,6481,2003-08-19 00:00:00
WPAC,200313W,125.1,21.8,2003081903,28.0,0.0,1001.0,6482,2003-08-19 03:00:00
WPAC,200313W,124.8,22.8,2003081906,30.0,0.0,1000.0,6483,2003-08-19 06:00:00
WPAC,200313W,124.1,23.6,2003081909,30.0,0.0,1000.0,6484,2003-08-19 09:00:00
EPAC,200314E,-108.1,15.7,2003100118,25.0,0.0,1007.0,3885,2003-10-01 18:00:00
EPAC,200314E,-108.3,15.7,2003100121,28.0,0.0,1006.0,3886,2003-10-01 21:00:00
EPAC,200314E,-108.4,15.7,2003100200,30.0,0.0,1005.0,3887,2003-10-02 00:00:00
EPAC,200314E,-109.0,15.4,2003100215,38.0,0.0,1004.0,3888,2003-10-02 15:00:00
EPAC,200314E,-109.0,15.3,2003100218,40.0,0.0,1002.0,3889,2003-10-02 18:00:00
EPAC,200314E,-109.1,15.2,2003100221,45.0,0.0,1000.0,3890,2003-10-02 21:00:00
EPAC,200314E,-109.1,15.1,2003100300,50.0,0.0,997.0,3891,2003-10-03 00:00:00
EPAC,200314E,-109.5,15.7,2003100315,58.0,0.0,993.0,3892,2003-10-03 15:00:00
EPAC,200314E,-109.7,16.0,2003100318,60.0,0.0,992.0,3893,2003-10-03 18:00:00
EPAC,200314E,-110.0,16.1,2003100321,63.0,0.0,990.0,3894,2003-10-03 21:00:00
EPAC,200314E,-110.3,16.2,2003100400,65.0,0.0,987.0,3895,2003-10-04 00:00:00
EPAC,200314E,-111.8,17.1,2003100415,90.0,0.0,970.0,3896,2003-10-04 15:00:00
EPAC,200314E,-112.0,17.4,2003100418,90.0,0.0,970.0,3897,2003-10-04 18:00:00
EPAC,200314E,-112.3,17.7,2003100421,90.0,0.0,970.0,3898,2003-10-04 21:00:00
EPAC,200314E,-112.6,18.0,2003100500,90.0,0.0,970.0,3899,2003-10-05 00:00:00
EPAC,200314E,-113.5,19.1,2003100515,83.0,0.0,975.0,3900,2003-10-05 15:00:00
EPAC,200314E,-113.6,19.3,2003100518,80.0,0.0,976.0,3901,2003-10-05 18:00:00
EPAC,200314E,-113.7,19.5,2003100521,80.0,0.0,976.0,3902,2003-10-05 21:00:00
EPAC,200314E,-113.8,19.7,2003100600,80.0,0.0,976.0,3903,2003-10-06 00:00:00
EPAC,200314E,-113.9,20.1,2003100615,45.0,0.0,999.0,3904,2003-10-06 15:00:00
EPAC,200314E,-113.9,20.1,2003100618,40.0,0.0,1000.0,3905,2003-10-06 18:00:00
EPAC,200314E,-113.8,20.2,2003100621,38.0,0.0,1001.0,3906,2003-10-06 21:00:00
EPAC,200314E,-113.6,20.3,2003100700,35.0,0.0,1001.0,3907,2003-10-07 00:00:00
EPAC,200314E,-112.1,20.1,2003100715,30.0,0.0,1002.0,3908,2003-10-07 15:00:00
EPAC,200314E,-111.6,20.1,2003100718,30.0,0.0,1002.0,3909,2003-10-07 18:00:00
EPAC,200314E,-111.0,20.2,2003100721,30.0,0.0,1002.0,3910,2003-10-07 21:00:00
EPAC,200314E,-110.4,20.3,2003100800,30.0,0.0,1002.0,3911,2003-10-08 00:00:00
EPAC,200314E,-107.6,21.6,2003100815,25.0,0.0,1004.0,3912,2003-10-08 15:00:00
EPAC,200314E,-107.2,22.3,2003100818,25.0,0.0,1004.0,3913,2003-10-08 18:00:00
EPAC,200314E,-107.1,22.7,2003100821,25.0,0.0,1004.0,3914,2003-10-08 21:00:00
EPAC,200314E,-106.9,23.1,2003100900,25.0,0.0,1003.0,3915,2003-10-09 00:00:00
ATLN,200314L,-21.9,11.5,2003090809,25.0,0.0,1009.0,339,2003-09-08 09:00:00
ATLN,200314L,-22.2,11.4,2003090812,25.0,0.0,1009.0,340,2003-09-08 12:00:00
ATLN,200314L,-22.4,11.3,2003090815,25.0,0.0,1009.0,341,2003-09-08 15:00:00
ATLN,200314L,-22.6,11.2,2003090818,25.0,0.0,1009.0,342,2003-09-08 18:00:00
ATLN,200314L,-24.0,12.0,2003090909,28.0,0.0,1007.0,343,2003-09-09 09:00:00
ATLN,200314L,-24.4,12.4,2003090912,30.0,0.0,1007.0,344,2003-09-09 12:00:00
ATLN,200314L,-24.6,13.0,2003090915,30.0,0.0,1007.0,345,2003-09-09 15:00:00
ATLN,200314L,-24.9,13.6,2003090918,30.0,0.0,1007.0,346,2003-09-09 18:00:00
ATLN,200314L,-25.1,15.6,2003091009,25.0,0.0,1010.0,347,2003-09-10 09:00:00
ATLN,200314L,-25.2,15.9,2003091012,25.0,0.0,1010.0,348,2003-09-10 12:00:00
WPAC,200314W,138.2,18.6,2003082721,25.0,0.0,1002.0,6485,2003-08-27 21:00:00
WPAC,200314W,138.1,18.3,2003082800,25.0,0.0,1002.0,6486,2003-08-28 00:00:00
WPAC,200314W,137.8,17.9,2003082803,28.0,0.0,1001.0,6487,2003-08-28 03:00:00
WPAC,200314W,137.6,17.5,2003082806,30.0,0.0,1000.0,6488,2003-08-28 06:00:00
WPAC,200314W,137.1,17.1,2003082809,33.0,0.0,999.0,6489,2003-08-28 09:00:00
WPAC,200314W,135.3,16.3,2003082900,35.0,0.0,997.0,6490,2003-08-29 00:00:00
WPAC,200314W,135.1,16.1,2003082903,35.0,0.0,997.0,6491,2003-08-29 03:00:00
WPAC,200314W,134.7,15.9,2003082909,40.0,60.0,994.0,6492,2003-08-29 09:00:00
WPAC,200314W,134.3,16.3,2003083000,70.0,145.0,972.0,6493,2003-08-30 00:00:00
WPAC,200314W,134.0,16.5,2003083003,73.0,142.5,970.0,6494,2003-08-30 03:00:00
WPAC,200314W,133.7,16.7,2003083006,75.0,140.0,967.0,6495,2003-08-30 06:00:00
WPAC,200314W,133.4,17.1,2003083009,75.0,142.5,967.0,6496,2003-08-30 09:00:00
WPAC,200314W,131.1,19.2,2003083100,80.0,150.0,963.0,6497,2003-08-31 00:00:00
WPAC,200314W,130.3,19.5,2003083103,85.0,160.0,959.0,6498,2003-08-31 03:00:00
WPAC,200314W,128.8,20.0,2003083109,93.0,170.0,952.0,6499,2003-08-31 09:00:00
WPAC,200314W,125.4,20.6,2003090100,120.0,170.0,922.0,6500,2003-09-01 00:00:00
WPAC,200314W,124.5,20.8,2003090103,120.0,170.0,922.0,6501,2003-09-01 03:00:00
WPAC,200314W,123.6,20.9,2003090106,120.0,170.0,922.0,6502,2003-09-01 06:00:00
WPAC,200314W,122.7,21.0,2003090109,123.0,172.5,919.0,6503,2003-09-01 09:00:00
WPAC,200314W,118.2,22.0,2003090200,120.0,190.0,922.0,6504,2003-09-02 00:00:00
WPAC,200314W,117.4,22.1,2003090203,113.0,183.8,930.0,6505,2003-09-02 03:00:00
WPAC,200314W,116.6,22.2,2003090206,105.0,177.5,938.0,6506,2003-09-02 06:00:00
WPAC,200314W,115.7,22.4,2003090209,95.0,166.2,948.0,6507,2003-09-02 09:00:00
WPAC,200314W,111.5,22.6,2003090221,53.0,130.0,985.0,6508,2003-09-02 21:00:00
WPAC,200314W,110.5,22.6,2003090300,40.0,130.0,994.0,6509,2003-09-03 00:00:00
WPAC,200314W,109.8,22.8,2003090303,35.0,65.0,997.0,6510,2003-09-03 03:00:00
WPAC,200314W,109.2,23.0,2003090306,30.0,0.0,1000.0,6511,2003-09-03 06:00:00
EPAC,200315E,-99.2,12.3,2003100315,45.0,0.0,1001.0,3916,2003-10-03 15:00:00
EPAC,200315E,-99.5,12.4,2003100318,50.0,0.0,1000.0,3917,2003-10-03 18:00:00
EPAC,200315E,-99.8,12.8,2003100321,48.0,0.0,1000.0,3918,2003-10-03 21:00:00
EPAC,200315E,-100.0,13.1,2003100400,45.0,0.0,1000.0,3919,2003-10-04 00:00:00
EPAC,200315E,-101.7,14.8,2003100415,53.0,0.0,996.0,3920,2003-10-04 15:00:00
EPAC,200315E,-102.1,15.0,2003100418,55.0,0.0,994.0,3921,2003-10-04 18:00:00
EPAC,200315E,-102.5,15.3,2003100421,55.0,0.0,994.0,3922,2003-10-04 21:00:00
EPAC,200315E,-102.9,15.5,2003100500,55.0,0.0,994.0,3923,2003-10-05 00:00:00
EPAC,200315E,-104.5,16.8,2003100515,60.0,0.0,989.0,3924,2003-10-05 15:00:00
EPAC,200315E,-104.8,17.1,2003100518,55.0,0.0,990.0,3925,2003-10-05 18:00:00
EPAC,200315E,-104.9,17.3,2003100521,53.0,0.0,993.0,3926,2003-10-05 21:00:00
EPAC,200315E,-105.0,17.4,2003100600,50.0,0.0,995.0,3927,2003-10-06 00:00:00
EPAC,200315E,-104.5,17.6,2003100615,38.0,0.0,999.0,3928,2003-10-06 15:00:00
EPAC,200315E,-104.4,17.9,2003100618,40.0,0.0,998.0,3929,2003-10-06 18:00:00
EPAC,200315E,-104.5,18.1,2003100621,43.0,0.0,998.0,3930,2003-10-06 21:00:00
EPAC,200315E,-104.5,18.4,2003100700,45.0,0.0,997.0,3931,2003-10-07 00:00:00
EPAC,200315E,-104.6,20.0,2003100715,35.0,0.0,1001.0,3932,2003-10-07 15:00:00
EPAC,200315E,-104.5,20.3,2003100718,30.0,0.0,1002.0,3933,2003-10-07 18:00:00
EPAC,200315E,-104.2,20.6,2003100721,28.0,0.0,1003.0,3934,2003-10-07 21:00:00
EPAC,200315E,-103.8,20.8,2003100800,25.0,0.0,1004.0,3935,2003-10-08 00:00:00
ATLN,200315L,-62.4,28.2,2003092412,25.0,0.0,1009.0,349,2003-09-24 12:00:00
ATLN,200315L,-62.3,28.3,2003092415,28.0,0.0,1008.0,350,2003-09-24 15:00:00
ATLN,200315L,-62.2,28.3,2003092418,30.0,0.0,1007.0,351,2003-09-24 18:00:00
ATLN,200315L,-62.1,28.4,2003092421,33.0,0.0,1007.0,352,2003-09-24 21:00:00
ATLN,200315L,-61.4,29.2,2003092512,45.0,0.0,1000.0,353,2003-09-25 12:00:00
ATLN,200315L,-61.5,29.8,2003092515,48.0,0.0,998.0,354,2003-09-25 15:00:00
ATLN,200315L,-61.6,30.4,2003092518,50.0,0.0,996.0,355,2003-09-25 18:00:00
ATLN,200315L,-61.7,30.6,2003092521,53.0,0.0,994.0,356,2003-09-25 21:00:00
ATLN,200315L,-62.0,31.8,2003092612,65.0,0.0,987.0,357,2003-09-26 12:00:00
ATLN,200315L,-62.0,32.1,2003092615,68.0,0.0,987.0,358,2003-09-26 15:00:00
ATLN,200315L,-62.0,32.5,2003092618,70.0,0.0,987.0,359,2003-09-26 18:00:00
ATLN,200315L,-62.0,32.9,2003092621,73.0,0.0,986.0,360,2003-09-26 21:00:00
ATLN,200315L,-62.8,35.2,2003092712,75.0,0.0,979.0,361,2003-09-27 12:00:00
ATLN,200315L,-63.0,35.4,2003092715,83.0,0.0,974.0,362,2003-09-27 15:00:00
ATLN,200315L,-63.2,35.5,2003092718,90.0,0.0,969.0,363,2003-09-27 18:00:00
ATLN,200315L,-63.4,35.9,2003092721,90.0,0.0,970.0,364,2003-09-27 21:00:00
ATLN,200315L,-64.1,38.5,2003092812,90.0,0.0,970.0,365,2003-09-28 12:00:00
ATLN,200315L,-64.1,39.4,2003092815,90.0,0.0,970.0,366,2003-09-28 15:00:00
ATLN,200315L,-64.1,40.2,2003092818,90.0,0.0,970.0,367,2003-09-28 18:00:00
ATLN,200315L,-64.0,41.5,2003092821,88.0,0.0,971.0,368,2003-09-28 21:00:00
WPAC,200315W,148.0,11.9,2003090421,25.0,0.0,1002.0,6512,2003-09-04 21:00:00
WPAC,200315W,147.6,12.6,2003090500,25.0,0.0,1002.0,6513,2003-09-05 00:00:00
WPAC,200315W,146.8,12.8,2003090503,25.0,0.0,1002.0,6514,2003-09-05 03:00:00
WPAC,200315W,146.1,13.0,2003090506,25.0,0.0,1002.0,6515,2003-09-05 06:00:00
WPAC,200315W,142.7,14.3,2003090521,38.0,0.0,996.0,6516,2003-09-05 21:00:00
WPAC,200315W,141.6,14.9,2003090603,40.0,30.0,994.0,6517,2003-09-06 03:00:00
WPAC,200315W,141.0,15.2,2003090606,40.0,60.0,994.0,6518,2003-09-06 06:00:00
WPAC,200315W,140.5,15.6,2003090609,43.0,50.6,993.0,6519,2003-09-06 09:00:00
WPAC,200315W,138.3,17.0,2003090621,55.0,90.0,984.0,6520,2003-09-06 21:00:00
WPAC,200315W,136.7,18.3,2003090706,60.0,90.0,980.0,6521,2003-09-07 06:00:00
WPAC,200315W,136.2,18.6,2003090709,60.0,91.2,980.0,6522,2003-09-07 09:00:00
WPAC,200315W,134.4,19.6,2003090721,68.0,95.0,974.0,6523,2003-09-07 21:00:00
WPAC,200315W,133.5,20.0,2003090803,70.0,100.0,972.0,6524,2003-09-08 03:00:00
WPAC,200315W,132.5,20.4,2003090809,73.0,100.6,970.0,6525,2003-09-08 09:00:00
WPAC,200315W,129.9,22.1,2003090903,103.0,60.0,941.0,6526,2003-09-09 03:00:00
WPAC,200315W,129.5,22.4,2003090906,115.0,120.0,927.0,6527,2003-09-09 06:00:00
WPAC,200315W,129.1,22.6,2003090909,123.0,135.0,919.0,6528,2003-09-09 09:00:00
WPAC,200315W,127.5,23.5,2003090921,140.0,150.0,898.0,6529,2003-09-09 21:00:00
WPAC,200315W,127.2,23.6,2003091000,150.0,150.0,885.0,6530,2003-09-10 00:00:00
WPAC,200315W,127.0,23.8,2003091003,150.0,152.5,885.0,6531,2003-09-10 03:00:00
WPAC,200315W,126.7,24.0,2003091006,150.0,155.0,885.0,6532,2003-09-10 06:00:00
WPAC,200315W,126.4,24.1,2003091009,150.0,155.0,885.0,6533,2003-09-10 09:00:00
WPAC,200315W,125.3,25.2,2003091100,125.0,145.0,916.0,6534,2003-09-11 00:00:00
WPAC,200315W,125.3,25.5,2003091103,130.0,148.8,910.0,6535,2003-09-11 03:00:00
WPAC,200315W,125.3,25.9,2003091106,135.0,152.5,904.0,6536,2003-09-11 06:00:00
WPAC,200315W,125.4,26.4,2003091109,135.0,150.6,904.0,6537,2003-09-11 09:00:00
WPAC,200315W,126.5,30.6,2003091200,120.0,153.8,922.0,6538,2003-09-12 00:00:00
WPAC,200315W,126.8,31.7,2003091203,113.0,150.0,930.0,6539,2003-09-12 03:00:00
WPAC,200315W,127.1,32.7,2003091206,105.0,146.2,938.0,6540,2003-09-12 06:00:00
WPAC,200315W,127.7,33.8,2003091209,100.0,140.6,944.0,6541,2003-09-12 09:00:00
WPAC,200315W,131.5,38.9,2003091300,75.0,130.0,967.0,6542,2003-09-13 00:00:00
WPAC,200315W,133.1,39.8,2003091303,68.0,125.0,974.0,6543,2003-09-13 03:00:00
WPAC,200315W,134.7,40.6,2003091306,60.0,120.0,980.0,6544,2003-09-13 06:00:00
WPAC,200315W,136.3,41.4,2003091309,58.0,120.0,982.0,6545,2003-09-13 09:00:00
EPAC,200316E,-100.8,10.2,2003102015,33.0,0.0,1005.0,3936,2003-10-20 15:00:00
EPAC,200316E,-101.2,10.3,2003102018,35.0,0.0,1002.0,3937,2003-10-20 18:00:00
EPAC,200316E,-101.6,10.4,2003102021,40.0,0.0,1001.0,3938,2003-10-20 21:00:00
EPAC,200316E,-101.9,10.6,2003102100,45.0,0.0,1000.0,3939,2003-10-21 00:00:00
EPAC,200316E,-103.8,11.4,2003102115,65.0,0.0,987.0,3940,2003-10-21 15:00:00
EPAC,200316E,-104.2,11.6,2003102118,65.0,0.0,987.0,3941,2003-10-21 18:00:00
EPAC,200316E,-104.6,11.6,2003102121,68.0,0.0,986.0,3942,2003-10-21 21:00:00
EPAC,200316E,-105.0,11.7,2003102200,70.0,0.0,984.0,3943,2003-10-22 00:00:00
EPAC,200316E,-107.3,12.1,2003102215,58.0,0.0,992.0,3944,2003-10-22 15:00:00
EPAC,200316E,-107.8,12.2,2003102218,55.0,0.0,994.0,3945,2003-10-22 18:00:00
EPAC,200316E,-108.2,12.3,2003102221,50.0,0.0,997.0,3946,2003-10-22 21:00:00
EPAC,200316E,-108.6,12.4,2003102300,45.0,0.0,1000.0,3947,2003-10-23 00:00:00
EPAC,200316E,-111.2,13.3,2003102315,38.0,0.0,1004.0,3948,2003-10-23 15:00:00
EPAC,200316E,-111.7,13.3,2003102318,35.0,0.0,1005.0,3949,2003-10-23 18:00:00
EPAC,200316E,-112.0,13.4,2003102321,35.0,0.0,1005.0,3950,2003-10-23 21:00:00
EPAC,200316E,-112.3,13.6,2003102400,35.0,0.0,1005.0,3951,2003-10-24 00:00:00
EPAC,200316E,-113.1,14.1,2003102415,40.0,0.0,1002.0,3952,2003-10-24 15:00:00
EPAC,200316E,-113.2,14.3,2003102418,40.0,0.0,1002.0,3953,2003-10-24 18:00:00
EPAC,200316E,-113.3,14.4,2003102421,38.0,0.0,1004.0,3954,2003-10-24 21:00:00
EPAC,200316E,-113.5,14.6,2003102500,35.0,0.0,1005.0,3955,2003-10-25 00:00:00
EPAC,200316E,-114.3,15.4,2003102515,30.0,0.0,1008.0,3956,2003-10-25 15:00:00
EPAC,200316E,-114.4,15.5,2003102518,30.0,0.0,1008.0,3957,2003-10-25 18:00:00
EPAC,200316E,-114.6,15.6,2003102521,28.0,0.0,1008.0,3958,2003-10-25 21:00:00
EPAC,200316E,-114.7,15.7,2003102600,25.0,0.0,1008.0,3959,2003-10-26 00:00:00
ATLN,200316L,-37.7,11.8,2003092518,30.0,0.0,1008.0,369,2003-09-25 18:00:00
ATLN,200316L,-39.8,14.6,2003092609,30.0,0.0,1008.0,370,2003-09-26 09:00:00
ATLN,200316L,-40.2,15.2,2003092612,30.0,0.0,1007.0,371,2003-09-26 12:00:00
ATLN,200316L,-40.6,15.9,2003092615,30.0,0.0,1007.0,372,2003-09-26 15:00:00
ATLN,200316L,-41.0,16.6,2003092618,30.0,0.0,1007.0,373,2003-09-26 18:00:00
ATLN,200316L,-43.4,19.6,2003092709,30.0,0.0,1007.0,374,2003-09-27 09:00:00
ATLN,200316L,-43.8,20.0,2003092712,30.0,0.0,1007.0,375,2003-09-27 12:00:00
ATLN,200316L,-44.0,20.5,2003092715,33.0,0.0,1006.0,376,2003-09-27 15:00:00
ATLN,200316L,-44.2,21.0,2003092718,35.0,0.0,1005.0,377,2003-09-27 18:00:00
ATLN,200316L,-44.0,23.4,2003092809,50.0,0.0,997.0,378,2003-09-28 09:00:00
ATLN,200316L,-43.6,23.9,2003092812,50.0,0.0,997.0,379,2003-09-28 12:00:00
ATLN,200316L,-43.1,24.4,2003092815,50.0,0.0,997.0,380,2003-09-28 15:00:00
ATLN,200316L,-42.6,24.8,2003092818,50.0,0.0,997.0,381,2003-09-28 18:00:00
ATLN,200316L,-39.0,27.8,2003092909,55.0,0.0,993.0,382,2003-09-29 09:00:00
ATLN,200316L,-38.2,28.3,2003092912,55.0,0.0,991.0,383,2003-09-29 12:00:00
ATLN,200316L,-37.5,28.8,2003092915,60.0,0.0,989.0,384,2003-09-29 15:00:00
ATLN,200316L,-36.8,29.2,2003092918,65.0,0.0,987.0,385,2003-09-29 18:00:00
ATLN,200316L,-35.0,31.3,2003093009,55.0,0.0,992.0,386,2003-09-30 09:00:00
ATLN,200316L,-35.1,31.8,2003093012,55.0,0.0,992.0,387,2003-09-30 12:00:00
ATLN,200316L,-35.5,32.2,2003093015,53.0,0.0,994.0,388,2003-09-30 15:00:00
ATLN,200316L,-36.0,32.6,2003093018,50.0,0.0,996.0,389,2003-09-30 18:00:00
ATLN,200316L,-39.0,32.3,2003100109,53.0,0.0,996.0,390,2003-10-01 09:00:00
ATLN,200316L,-39.6,32.2,2003100112,55.0,0.0,994.0,391,2003-10-01 12:00:00
ATLN,200316L,-40.3,32.0,2003100115,60.0,0.0,991.0,392,2003-10-01 15:00:00
ATLN,200316L,-40.9,31.7,2003100118,65.0,0.0,987.0,393,2003-10-01 18:00:00
ATLN,200316L,-43.3,30.2,2003100209,75.0,0.0,979.0,394,2003-10-02 09:00:00
ATLN,200316L,-43.6,30.1,2003100212,75.0,0.0,979.0,395,2003-10-02 12:00:00
ATLN,200316L,-44.2,30.0,2003100215,78.0,0.0,978.0,396,2003-10-02 15:00:00
ATLN,200316L,-44.7,29.9,2003100218,80.0,0.0,976.0,397,2003-10-02 18:00:00
ATLN,200316L,-47.8,29.4,2003100312,90.0,0.0,970.0,398,2003-10-03 12:00:00
ATLN,200316L,-48.5,29.5,2003100315,95.0,0.0,966.0,399,2003-10-03 15:00:00
ATLN,200316L,-49.1,29.6,2003100318,100.0,0.0,962.0,400,2003-10-03 18:00:00
ATLN,200316L,-49.7,29.8,2003100321,100.0,0.0,962.0,401,2003-10-03 21:00:00
ATLN,200316L,-52.8,30.1,2003100412,105.0,0.0,956.0,402,2003-10-04 12:00:00
ATLN,200316L,-53.4,30.1,2003100415,108.0,0.0,954.0,403,2003-10-04 15:00:00
ATLN,200316L,-54.0,30.2,2003100418,110.0,0.0,952.0,404,2003-10-04 18:00:00
ATLN,200316L,-54.4,30.3,2003100421,105.0,0.0,957.0,405,2003-10-04 21:00:00
ATLN,200316L,-56.1,30.7,2003100512,90.0,0.0,973.0,406,2003-10-05 12:00:00
ATLN,200316L,-56.3,31.0,2003100515,88.0,0.0,974.0,407,2003-10-05 15:00:00
ATLN,200316L,-56.4,31.4,2003100518,85.0,0.0,975.0,408,2003-10-05 18:00:00
ATLN,200316L,-56.3,31.8,2003100521,83.0,0.0,976.0,409,2003-10-05 21:00:00
ATLN,200316L,-55.6,35.2,2003100612,75.0,0.0,979.0,410,2003-10-06 12:00:00
ATLN,200316L,-55.3,36.0,2003100615,73.0,0.0,981.0,411,2003-10-06 15:00:00
ATLN,200316L,-55.0,36.9,2003100618,70.0,0.0,983.0,412,2003-10-06 18:00:00
ATLN,200316L,-54.5,37.8,2003100621,68.0,0.0,985.0,413,2003-10-06 21:00:00
ATLN,200316L,-49.5,43.8,2003100712,60.0,0.0,987.0,414,2003-10-07 12:00:00
ATLN,200316L,-48.4,45.6,2003100715,60.0,0.0,984.0,415,2003-10-07 15:00:00
ATLN,200316L,-47.2,47.5,2003100718,60.0,0.0,980.0,416,2003-10-07 18:00:00
WPAC,200316W,128.0,21.5,2003091803,30.0,0.0,1000.0,6546,2003-09-18 03:00:00
WPAC,200316W,127.4,21.7,2003091806,30.0,0.0,1000.0,6547,2003-09-18 06:00:00
WPAC,200316W,127.3,22.2,2003091809,30.0,0.0,1000.0,6548,2003-09-18 09:00:00
WPAC,200316W,127.7,24.9,2003091900,55.0,90.0,984.0,6549,2003-09-19 00:00:00
WPAC,200316W,127.8,25.4,2003091903,55.0,90.0,984.0,6550,2003-09-19 03:00:00
WPAC,200316W,128.0,26.0,2003091906,55.0,90.0,984.0,6551,2003-09-19 06:00:00
WPAC,200316W,128.1,26.5,2003091909,58.0,90.0,982.0,6552,2003-09-19 09:00:00
WPAC,200316W,129.7,28.4,2003092000,65.0,125.0,976.0,6553,2003-09-20 00:00:00
WPAC,200316W,130.2,28.6,2003092003,65.0,125.0,976.0,6554,2003-09-20 03:00:00
WPAC,200316W,130.7,28.8,2003092006,65.0,125.0,976.0,6555,2003-09-20 06:00:00
WPAC,200316W,131.4,28.9,2003092009,68.0,125.0,974.0,6556,2003-09-20 09:00:00
WPAC,200316W,136.4,30.6,2003092103,95.0,143.8,949.0,6557,2003-09-21 03:00:00
WPAC,200316W,137.2,31.1,2003092106,100.0,147.5,944.0,6558,2003-09-21 06:00:00
WPAC,200316W,138.1,31.6,2003092109,100.0,150.6,944.0,6559,2003-09-21 09:00:00
WPAC,200316W,141.8,33.8,2003092121,98.0,151.9,947.0,6560,2003-09-21 21:00:00
WPAC,200316W,142.8,34.4,2003092200,95.0,150.0,949.0,6561,2003-09-22 00:00:00
WPAC,200316W,143.9,35.1,2003092203,93.0,158.8,952.0,6562,2003-09-22 03:00:00
WPAC,200316W,145.0,35.9,2003092206,90.0,167.5,954.0,6563,2003-09-22 06:00:00
WPAC,200316W,153.8,40.8,2003092221,60.0,167.5,980.0,6564,2003-09-22 21:00:00
WPAC,200316W,156.5,42.1,2003092300,55.0,167.5,984.0,6565,2003-09-23 00:00:00
ATLN,200317L,-84.7,18.5,2003092718,15.0,0.0,1009.0,417,2003-09-27 18:00:00
ATLN,200317L,-84.8,18.6,2003092721,15.0,0.0,1009.0,418,2003-09-27 21:00:00
ATLN,200317L,-86.0,19.3,2003092812,20.0,0.0,1008.0,419,2003-09-28 12:00:00
ATLN,200317L,-86.5,19.5,2003092815,20.0,0.0,1008.0,420,2003-09-28 15:00:00
ATLN,200317L,-86.9,19.7,2003092818,20.0,0.0,1008.0,421,2003-09-28 18:00:00
ATLN,200317L,-87.2,19.9,2003092821,20.0,0.0,1008.0,422,2003-09-28 21:00:00
ATLN,200317L,-89.3,20.8,2003092915,20.0,0.0,1007.0,423,2003-09-29 15:00:00
ATLN,200317L,-89.6,21.0,2003092918,20.0,0.0,1007.0,424,2003-09-29 18:00:00
ATLN,200317L,-90.0,21.1,2003092921,23.0,0.0,1007.0,425,2003-09-29 21:00:00
ATLN,200317L,-92.3,21.3,2003093015,33.0,0.0,1007.0,426,2003-09-30 15:00:00
ATLN,200317L,-92.5,21.2,2003093018,35.0,0.0,1006.0,427,2003-09-30 18:00:00
ATLN,200317L,-92.7,21.0,2003093021,38.0,0.0,1006.0,428,2003-09-30 21:00:00
ATLN,200317L,-92.9,20.9,2003100100,40.0,0.0,1006.0,429,2003-10-01 00:00:00
ATLN,200317L,-93.1,21.0,2003100115,43.0,0.0,1004.0,430,2003-10-01 15:00:00
ATLN,200317L,-93.2,21.0,2003100118,45.0,0.0,1003.0,431,2003-10-01 18:00:00
ATLN,200317L,-93.3,20.9,2003100121,45.0,0.0,1003.0,432,2003-10-01 21:00:00
ATLN,200317L,-93.4,20.9,2003100200,45.0,0.0,1002.0,433,2003-10-02 00:00:00
ATLN,200317L,-93.5,20.4,2003100215,48.0,0.0,997.0,434,2003-10-02 15:00:00
ATLN,200317L,-93.6,20.4,2003100218,50.0,0.0,996.0,435,2003-10-02 18:00:00
ATLN,200317L,-93.8,20.4,2003100221,53.0,0.0,995.0,436,2003-10-02 21:00:00
ATLN,200317L,-94.0,20.5,2003100300,55.0,0.0,993.0,437,2003-10-03 00:00:00
